id,copy_id,title,country,year,type,length,crew,text_de,text_en
373741,373743,Seefracht,GW,1968,Dokumentar,15,Fritz Schwennicke,Impressionen vom regen (Transport-)Verkehrstreiben auf Schiene und Wasser in Seefrachthäfen. Güterzu ...,"Impressions from the busy traffic in a seaport. Huge ships, freight waggons being loaded, ranked, mo ..."
373798,373800,The rains came,UK,1984,Dokumentar,29,Simon Trevor,"Simon Trevor Chroniken der Zyklus des Lebens, Tod und Wiedergeburt auf den Tsavo Ebenen von Kenia al ...","Simon Trevor chronicles the cycle of life, death and rebirth on the Tsavo plains of Kenya as an extr ..."
373817,373819,Birds of a Feather,UK,1984,Dokumentar,29,Simon Trevor,"Es ist ein Werk von Simon Trevor, der für seine hervorragende Arbeit auf dem Gebiet der Natur und de ...","It is a work of Simon Trevor, who is well known for his outstanding work in field of nature and wild ..."
373825,373827,Paarungsverhalten der Stockenten,GW,1988,Dokumentar,9,,"Ein Film, der klipp und klar sagt, wie Stockenten Liebe machen. Erläutert werden Balz-Gebärden wie d ...","A movie that says, clearly and clearly, how Mallards make love. Explanations include gestures such a ..."
373893,373891,[Familienreisen 1959 bis 1971],SZ,1971,Amateur,23,Arthur Dürig,"[Ohne Titel]  1) Paris (Oktober 1959) Arthur, Anna, Christian und die klassischen Sehenswürdigkeiten ...",
373898,373900,Salzige Erde,FR/GW,1950,Dokumentar,23,Guy Bernard,"Der Film begleitet zwei ""Cowboys"" auf ihrem Ritt durch die Camargue. Reiche Tier- und insbesondere V ...","Two ""cowboys"" riding through the Camargue region in the Rhone delta. Rich nature with wild animals a ..."
373911,373913,"Anda, corre, vuela",PE,1988,Spielfilm,20,Stefan Kaspar,"Nach erfolglosem Versuch, einen Studienplatz zu bekommen, arbeitet Gregorio in einer Tankstelle.Juli ...","In 1992, on a marginalized street of Lima (Peru), two teenagers - Gregorio, and Juliana struggle to  ..."
373939,373941,Freiheit braucht Schutz,SZ,1991,Dokumentar,,,"Der Film bietet einen Ueberblick über die vielfältigen Anstrengungen der Schweiz, mittels einer akti ...","Although this film was made in last year of last period of cold war (Gorbachev time), still it seems ..."
374036,374038,Geburt bei den Säugetieren,SZ,,Dokumentar,16,,- Geburt bei der Ratte Der Geburtsakt  wird von unten her beobachten (Aufnahme durch den Glasboden d ...,- Birth of the rats  The birth act can only be observed from below   THE BIRTH The first new born ap ...
374098,374100,Reifeteilung Meiose,GW,1965,Dokumentar,,Rudolf Stölting,Zunächst wird im Trick die Befruchtung einer Eizelle gezeigt und die Haploidie in den Geschlechtszel ...,"First, the fertilization of an egg is shown and the haploidy in the sex cells is explained. After th ..."
374138,374140,"The Ant And The Aardvark ""Ants in the Pantry""",US,1970,Trickfilm,6,Don Williams,Die Bongo Pest Control Agency bekommt einen Aufruf wegen einem Ameisenproblem. Der Aardvark (Erdferk ...,"The Bongo Pest Control Agency gets a call for an ant problem, so the Aardvark intercedes to take car ..."
374143,374145,"The Ant And The Aardvark ""From Bed to Worse""",US,1971,Trickfilm,6,Don Williams,"Aardvark (Erdferkel) frisst die Ameise. Doch kaum ist sie aufgesaugt, werden die beiden überfahren u ...","Aardvark eats the ant, but he is so unlucky that immediately have a car accident and is taken to Ani ..."
374247,374249,"[Wochenschauzusammenschnitt ""Fliegen mit dem Drachen""]",GW,,Dokumentar,15,,Zusammenschntt verschiedener (Wochenschau)Beiträge zum Thema Drachenfliegen. 1. Teil zeigt Menschen  ...,"Compilation of different Wochenschau contributions about kites, delta-flying and sailing 1. People f ..."
374327,374329,Segelschulschiff,GW,1963,Dokumentar,12,Sergiusz Sprudin,"Aufnahmen eines grossen Dreimaster-Segelschiffes, hinterlegt mit Musik, ohne Kommentar. Die weiss ge ...","A crew of learning sailors on a big sailing ship, hoisting the sails and practicing the different wo ..."
374360,374362,Que Sera?,SZ,2004,Dokumentar,91,Dieter Fahrer,Auf den ersten Blick scheint alles aufzugehen: Eine Kindertagesstätte und ein Altersheim unter einem ...,At first sight it’s the perfect solution: a children’s day-nursery and an old people’s home under on ...
374410,374412,Mörder gesucht,GW,1952,Werbung,14,Ulrich Erfurth,"Nordrhein Wetfalen: Eisenbahn, Bahnhof in Deutschland, ein Mann kommt an, sieht eine Annonce für ein ...",A film that advertises early research and visits to the doctor to find out cancer diseases.
374428,374430,[Wochenschauzusammenschnitt: Messe Hannover 1974],GW,1974,Wochenschau,13,,"Industriemesse Hannover 1974, Zusammenschnitt von Wochenschau-Beiträgen.  Erster Teil: Neueste Produ ...",Hannover industry fair 1974: presentation of inventions and new products from German producers of ma ...
374480,374482,La 5e Gymnaestrada Bâle 1969,SZ,1969,Dokumentar,39,B.Nigg,"Als Gymnaestrada wird ein vom Weltgymnastikverband (FIG) organisiertes Turnfest bezeichnet, das wie  ...",Every 4 year the world gymnastics organisations holds this event. Since there are no winners or lose ...
374523,374525,Waldvolk,SZ,1976,Amateur,,Elisabeth Witschi,"R1: Waldlichtung - Frühling im  Wald. Pfauanauge an Blume (Seidelbast), Rotkelchen, Kaninchen, Assel ...",
374581,374583,Bilder aus einer Oase,GW,1960,Dokumentar,13,Anders Lembcke,"Tunesien  Hochzeitsfest in der Oase: Vermummte Tänzer, Perkussionsinstrumente, Hirtenflöte ""Raita"" S ...","Tunisia Wedding feast in the oasis: hooded dancers, percussion instruments, herder flute ""raita"".  D ..."
374626,374628,[Kran-montage auf First (heliswiss)],SZ,1981,Dokumentar,9,,Kran-Montage auf First mit biglifter Heliswiss.,"The films shows the different steps of setting up a crane on high alp montains, with the help of a h ..."
374630,374632,Telephonmasten (heliswiss),SZ,1980,Dokumentar,8,,"Der Film zeigt, wie die Telefonmasten mit dem Hubschrauber getragen werden, um auf Feldern und Hügel ...",The film shows how the Telephon masts are carried by helicopter to be installed in fields and hills.
374649,374651,Maultier der Lüfte,SZ,,Dokumentar,16,Max Hirschburger,"Helikopter von Heliswiss tragen schwere Stoffe auf Hügel. Sie tragen Zement, Metalle und Wälder an O ...",The film shows how Helicopters of Heliswiss  carry heavy stuffs upon the hills and places hard to ac ...
374660,374662,Kennen Sie Mr. Tilbury?,GW,,Dokumentar,14,Hans Jürgen Weidlich,Der Film schildert die vielfältigen Tätigkeiten und Fähigkeiten des Dorfschmieds Mr. Tilbury in der  ...,"The movie presents and praises the various activities and skills of Mr. Tilbury, the smith of the li ..."
374676,374678,Amours à faire et à repasser,SZ,1988,Trickfilm,4,Daniel Suter,"Eine Frau bügelt ein Hemd. Ein Mann fängt an, Tango-Musik zu spielen. Die Frau kommt zu ihm und sie  ...",A woman is ironing a shirt. A man starts playing Tango music. The woman joins him and they dance. Th ...
374696,374698,La fille et le Chasseur,SZ,2010,Trickfilm,5,jadwiga kowalska,Es regnet. Ein kleines Dorf gerät in Not. Die Tropfen sind die Tränen eines Mädchens. Der Jäger soll ...,It’s raining. A small village is in big trouble. The raindrops are actually a young girl’s tears. An ...
374709,374711,Debout les Paras,FR,1952,Amateur,22,Jean Négre,Nach einer Katastrophe ist die Beihilfe umso effektiver je schneller sie ist.   Daher gründete eine  ...,"After a disaster, Relief is all the more effective as it is faster.  That's why a group of medical s ..."
374714,374716,Haldy,PL,1961,Dokumentar,10,Zbigniew Raplewski,Geröllhalden auf den Abraumplätzen der Tagbau-Kohlegewinnung: im Geröll verbliebene Kohleresten entz ...,"The film shows in a artistic, dramatic way the fire-fighting operations on waste heaps of coal surfa ..."
374770,374772,Eidgenössisches Turnfest in Aarau 1972,SZ,1972,Dokumentar,55,,1.Teil Das Turnfest der Frauen 1972 Die Schweizerischen Turntage 1972 der Frauen wurden durch die Em ...,"A swiss sport event 1972: the gymnastics meeting.In that year, women were at the core of the event.  ..."
374851,374853,Petra,GW,,Dokumentar,11,Egisto Macchi,"Portrait der Felsenstadt Petra, die im 3. Jh.v.Chr. erbaute, antike Hauptstadt des Nabatäer-Reiches  ...","Portrait of the ancient town Petra, famous for its rock-cut architecture, influenced by Greeks and R ..."
374884,374886,BRITISH MOVIETONE NEWS ISSUE 743 (30 AUGUST 1943),UK,1943,Wochenschau,10,,T1: United News N. 29 T2: Ursprungsland England. Wir ersuchen sie dringend während der Vorführung de ...,Interesting british Newsreel that shows the north of France being bombarded by the airforce in a ver ...
374889,374891,Angorakaninchen,G,1936,Dokumentar,10,,Das Leben der Angorakaninchen und was man aus ihrem Fell alles machen kann.,The life of the angora rabbit and what can be done with its lovely fur.
374909,374911,Chäs-teilet im Justistal,SZ,1967,Amateur,,,"Der Brauch des Käseverteilens auf einer Alp. Das Zusammentreffen der Leute, das Verteilen, Gesang un ...","The film shows the custom of distributing cheese. Cows are sent to the mountains over the summer, an ..."
374914,374916,Bern,SZ,1976,Amateur,18,Paul Goy,"filmklub bern präesentiert Ein herr kommt in Bern am Bahnfhof an, spaziert durch die Satdt, geht ins ...",A gentleman visits the Film Studios F. Dubous and orders a film about Berne. he pays some in advance ...
374923,374925,"Tricks, Titel und Anderes",SZ,1962,Amateur,,Erwin Meyer,"Der Film erklärt, wie man Filmtitel herstellen kann und reimt sich selbst welche. Ausserdem eine umg ...","The film explains how to make titles, and rhymes them too. Also a reversed shave, a puppet film, a d ..."
374929,374931,Emosson. Aménagement hydro-electrique France-Suisse,SZ,1980,Amateur,,Henri Zurbrügg,"Film über das Elektrizitätswerk Emosson und den Bau der Staumauer, das sich aus dem Montblanc Massiv ...","The beginning shows the construction of the dam in the Montblanc area in Switzerland, one of the hig ..."
374940,374942,Klosters im Winter,SZ,1955,Amateur,15,,1953-1955 Zweiter Titel auf Dose: und skifahren im Parsenn Gebiet 14' Das Dorf im Winter. Die Strass ...,
374945,374947,Ski Sonntag in Kandersteg und andere Titel,SZ,1928,Amateur,11,Erwin Meyer,"1. Dose: ""Mein erster Spielfilm 1926"": Ski-Sonntag in Kandersteg. Inhalt: Einstieg in Gondel, Fahrt  ...",
374961,374963,Prokouk Akrobatem,CZ,1959,Trickfilm,11,Karel Zeman,Ein Zirkus ist als Boots-Konvoi auf einem Fluss unterwegs. Die grossen Tiere beanspruchen jedes ein  ...,"The adventures of Prokouk the acrobat. The cicus travels in little boats on a river, each big animal ..."
374982,374984,Eisrevue - Heute Premiere,GW,,noch bestimmen,17,,"Auf rotem Eisfeld in einer Halle, dekoriert mit Lampions und Ballonen: ein Eiskunstlaufpaar; eine Gr ...","Sequence of different ice dancing performances: modern, popular, traditionnal, children's toys, russ ..."
374991,374993,Fête fédérale de gymnastique Berne,SZ,1967,Dokumentar,48,Charles Zbinden,"Nach dem Eidgenössischen Turnfest 1963 in Luzern, findet vom 17. - 25. Juni 1967 dasjenige von Bern  ...","June 1967, the national gymsastics competition takes place in Berne. 25 000 participants show what t ..."
375039,375041,Ein Weg aus der Erschöpfung,GW,1961,Dokumentar,12,Kurt Skalden,"""Das Tempo unserer Zeit - die Hast nach Geld und überhöhtem Lebensstandard und nicht zuletzt die Leb ...","The movie describes a four-week recreational cure for people suffering from the ""manager illness"". T ..."
375072,375074,stenogramm einer landschaft,GW,1964,Dokumentar,10,Friedhelm Heyde,"Der Film vermittelt Impressionen von Landschaft, ohne Kommentar, hinterlegt mit Musik und gruppiert  ...",Impressions of different landscapetypes and -effects: 1. mist 2. moor 3. lake 4. agricultural land 5 ...
375123,375125,Ida Bagus Widja malt Bali,GW,1969,Dokumentar,9,Gerd Vogelsang,"Der balinesische Reisbauer Ida Bagus Widja malt die Landschaft, das Leben und die Feste seiner Insel ...",The Balinese paddy farmer Ida Bagus Widja paints big and very detailled pictures of the everyday lif ...
375220,375218,[Tonband Wörner: Sant'Angelo d'Ischia],SZ,,Tonband,7,,"Das Tonband enthält italienischen Sologesang zur Gitarre, ausserdem einen deutschen Kommentar, der d ...",
375273,375275,Süti,HU,1984,Trickfilm,13,Gy Nagy,Eine Frau knetet Teig und legt ihn zum Ruhen in der Kammer ab. Anstatt zu Ruhen macht sich der Teig  ...,"A woman prepares dough, puts it away to rest. The dough separates itself into small balls and starts ..."
375428,375430,El Sombrero,ES,1964,Trickfilm,20,Alan Shean,"Einfach gezeichneter Trickfilm über einen Mann, der sich den im Schaufenster entdeckten Sombrero nic ...",Animated story about a man experiencing some adventures with a sombrero found on the ground. The hat ...
375493,375495,Ein Vormittag in der Strassenbahn,GW,1984,Dokumentar,16,Michael Busch,Ein junges Mädchen begleitet seine Mutter auf ihrer Frühschicht als Strassenbahnfahrerin. Anmeldung  ...,A young girl accompanies her mother on her early shift as a tramway operator in Frankfurt. At the de ...
375547,375549,Opa sein Berlin,GW,1981,Dokumentar,15,Jochen Bauer,Seltene dokumentarische Aufnahmen aus der Zeit um 1900 zeichnen ein Stimmungsbild vom Leben der Berl ...,Compilation of rare historic film and foto documents offer a view on Berlin's everyday life around 1
375568,375570,Tragovima jegulja,YU,1959,Dokumentar,12,K. Bilbilovski,"Der Film geht dem ungelösten Rätsel nach, warum tausende von Aalen aus Europa und Amerika ausschlies ...","It is an unsolved mistery, why every year thousands of eels from all over Europe and America meet in ..."
375585,375587,[Rohmaterial: Interviews mit Günter Hendel und Sissi Engel],GW,,Fragment,8,,Fragment / Rohmaterial: Interviews mit Darsteller Günter Hendel und Darstellerin Sissi Engel vom Spi ...,"Raw material: interviews with actor Günter Hendel and actress Sissi Engel, performers in the film ""G ..."
375598,375600,"[Heidi, Probeaufnahme Auswahl Hauptdarstellerin]",SZ,1952,Testfilm,2,Ettore Cella,Probeaufnahmen für das Casting des ersten Heidi Filmes. Das Mädchen Juliette Landolt wurde von ihrer ...,"Catsing scene for the first Heidi Film, in this case Juliette Landolt who's mother signed her up for ..."
375612,375614,[Abtreibung: Schutz des Ungeborenen vs. Not der Mutter],GW,,Fragment,2,,Kurze Einstiegssequenz: eine Geburt und Abnabelung. Arztkonsultation: Der Arzt stellt sich als Anwal ...,"In a medical consultation, the doctor declares to be the advocat of the unborn child and refuses an  ..."
375657,375659,Kohle '65,GW,1965,Dokumentar,9,Bert Brandt,"Der Film zeigt die Kumpel beim Einstieg in den Stollen, die ausgeklügelten Abbau- und Fördermethoden ...","The film shows the workers entering the cole mine, the different methods and machines for mining and ..."
375689,375691,[Mahalia Jackson in Concert],,1960,Amateur,11,,Die Sängerin interpretiert anlässlich eines Freiluftkonzerts drei Songs aus ihrem grossen Repertoire ...,The artist interprets three songs out of her immense repertoire. The performance was probably part o ...
375707,375705,Wir Wunderkinder,GW,1958,Trailer,,Wolfgang Neuss,"Ein Moderator und ein Pianist geben im Dialog eine kurze Einführung in den Film: ""[...] Meine Damen  ...",In a short Two-Men-Performance we get prepared to see the famous German after war film.
